question_id,Source,question,answer_a,answer_b,answer_c,answer_d,answer_e,answer_f,answer_g,correct_answer,category,pedagogical_subdomain,age_group,year,secondary_category,pred_gemma-3-27b,Latency_gemma-3-27b,TokensUsed_gemma-3-27b,TokensUsedCompletion_gemma-3-27b,TokensUsedReasoning_gemma-3-27b,pred_gemma-3-4b-it,Latency_gemma-3-4b-it,TokensUsed_gemma-3-4b-it,TokensUsedCompletion_gemma-3-4b-it,TokensUsedReasoning_gemma-3-4b-it,pred_o4-mini-2025-04-16,Latency_o4-mini-2025-04-16,TokensUsed_o4-mini-2025-04-16,TokensUsedCompletion_o4-mini-2025-04-16,TokensUsedReasoning_o4-mini-2025-04-16,pred_qwen-3-32b,Latency_qwen-3-32b,TokensUsed_qwen-3-32b,TokensUsedCompletion_qwen-3-32b,TokensUsedReasoning_qwen-3-32b,pred_fw-deepseek-r1-0528,Latency_fw-deepseek-r1-0528,TokensUsed_fw-deepseek-r1-0528,TokensUsedCompletion_fw-deepseek-r1-0528,TokensUsedReasoning_fw-deepseek-r1-0528,pred_claude-sonnet-4-5-20250929,Latency_claude-sonnet-4-5-20250929,TokensUsed_claude-sonnet-4-5-20250929,TokensUsedCompletion_claude-sonnet-4-5-20250929,TokensUsedReasoning_claude-sonnet-4-5-20250929,pred_gemini-2.5-flash-lite-preview-09-2025,Latency_gemini-2.5-flash-lite-preview-09-2025,TokensUsed_gemini-2.5-flash-lite-preview-09-2025,TokensUsedCompletion_gemini-2.5-flash-lite-preview-09-2025,TokensUsedReasoning_gemini-2.5-flash-lite-preview-09-2025,pred_gemini-3-pro-preview,Latency_gemini-3-pro-preview,TokensUsed_gemini-3-pro-preview,TokensUsedCompletion_gemini-3-pro-preview,TokensUsedReasoning_gemini-3-pro-preview,pred_gpt-5.2-2025-12-11-medium,Latency_gpt-5.2-2025-12-11-medium,TokensUsed_gpt-5.2-2025-12-11-medium,TokensUsedCompletion_gpt-5.2-2025-12-11-medium,TokensUsedReasoning_gpt-5.2-2025-12-11-medium,pred_gemini-3-flash-preview,Latency_gemini-3-flash-preview,TokensUsed_gemini-3-flash-preview,TokensUsedCompletion_gemini-3-flash-preview,TokensUsedReasoning_gemini-3-flash-preview
891,Pedagogy Benchmark Luganda,"Ekibiina ky’abaana abakulu mu senaali kirimu abaana kkumi. Bonna batambula n’obuvumu era banyumirwa ebikolwa eby’okutambula. Batandise okulaga okwagala mu kusoomoozebwa gamba ng’okutikka, okukweka, okutuuma, n’okugatta ebintu. N’olwekyo, omusomesa ateekateeka okukwata ku bigendererwa by’okuyiga bino wammanga: “Okwegezaamu ebintu nga bakola ku mbeera eziriwo ddala, gamba ng’okutuuka ku bintu, okunyiga obutambi ku byuma ebivuga, okuggya ebizannyisibwa mu bintu bye biterekebwamu, okukung’aanya ebintu, n’ebirala” era “Okulaga okwagala n’okumatira nga batambula awatali buzibu mu mbeera eza bulijjo n’emizannyo”. Nga twetegerezza empisa z’ekibiina ky’abaana bano, nkola ki ey’okuyiga eyinza okusobozesa omusomesa okukwata ku bigendererwa ebyo ebirondeddwa?
","Omuzannyo ogw'okukebera: abaana bakebera, bakwatakwata era bagatta ebintu, nga bazuula ensi ku sipiidi yaabwe.
","Omutendera gw'ebyemizannyo: abaana bamaliriza omusinde ogw'ebizibu eby'enjawulo, nga bagoberera enteekateeka entongole.
","Akabba ka byabugagga: abaana bakebera nga batuula okwetooloola akabba akajjuziddwa ebintu ebya bulijjo n'ebyo ebirondeddwa
","Ekifo ky'ebyamazina: abaana bazannya, batambulatambula era bakolagana n'ebintu ebirabika obulungi ebiterekeddwa mu kifo.
",,,,A,General,Teaching strategies,Pre-primary,2020,,A,0.6746977000002516,1222,3,0,D,0.5013789999939036,1221,2,0,D,7.857255199996871,1895,851,832,C,13.19271970000409,1675,418,416,D,10.160934700004873,1788,537,,D,3.0019926999957534,1347,4,0,A,0.4817433999996865,1212,1,,A,12.731327500019688,1968,1.0,756,A,5.46955340000568,1232,188,178,A,9.579315500013765,2591,1.0,1379
892,Pedagogy Benchmark Luganda,"Kiki omusomesa ky’ayinza okukola okuyamba Amanda okufuna obubaka obugenda okumuyamba okutuukiriza ebirubirirwa by’okuyiga?
","""Amanda, kwata ssente wakati w'engalo zo era nja kukuyamba okuziteeka omwo."" Laga omukono gwe okuteeka ssente ezimu. Oluvannyuma buuza: ""Osobola okugezaako wekka?""
","Amanda, wandiyagadde okuddamu okukuba akawoowo k'ensimbi akalala? Ninaako akalina obunnya obunene era obwo busobola okuba obwangu. Wandiyagadde okuddamu okugezaako? Nja kukuwa obudde obulala okukola kino.
","""Amanda, oyagala obuyambi? Wandiyagadde omuntu akulage engeri y’okuteekamu ssente? Laba muyizi munno oyo, akola bulungi, yimirira okumpi naye osobole okuddamu okugezaako.""
","""Amanda, onnyoleseza bw'okikola? Lwaki olowooza nti toyinza kussaamu ssente? Osobola okukikola mu ngeri endala?"" Bw'omala okuwuliriza eby'okuddamu bye, labirako engeri y'okukwatamu ssente era muteendereze wamu.
",,,,D,General,Teaching strategies,Pre-primary,2020,,D,1.5261217999941437,1079,3,0,C,0.4610848000011174,1078,2,0,A,6.598115700006019,1519,595,576,B,13.039673799998129,1619,514,646,D,6.722724200008088,1400,289,,D,2.109329399987473,1175,4,0,A,0.506647799993516,1069,1,,D,45.98447379999561,4252,1.0,3183,D,3.884708800003864,1057,133,123,A,9.74013130000094,2575,1.0,1506
893,Pedagogy Benchmark Luganda,"Omusomesa yeetaaga okulonda ekyuma eky’omulembe ekisobozesa empuliziganya wakati w’abali mu buli kibinja era naye; ekisobozesa okugabana n’okukyusa ebiwandiiko mu budde bwennyini; era nga kisobola okuteekawo emirimu n’okugigabira buli muntu mu kibinja.
Kiki ku bintu bino wammanga ekisinga okutuukana n’ebyo omusomesa byetaaga?
","Akataffeesi ak'omukutu ogwa kompyuta akagabanyizibwako emikutu gya yintaneeti nga Symbaloo
","Enkola y'okukozesa okuteesa ebirowoozo nga Stormboard
","Enkola y'okutereka ebipapula ku intaneeti nga Google Drive
","Omukutu ogw'okukyusa endowooza nga okukozesa ebifaananyi, okufaanana nga Marqueed
",,,,C,General,Teaching strategies,Secondary,2020,,C,0.5822218999965116,987,3,0,B,0.4856733999913558,986,2,0,C,4.627037400001427,1243,403,384,B,5.31085009999515,1425,419,517,C,4.936095599987311,1281,277,,B,2.7634489000047324,1064,4,0,C,0.4716437000024598,977,1,,C,39.01977870002156,4091,,3115,C,4.203244999982417,983,143,133,C,14.390297800011467,3191,1.0,2214
894,Pedagogy Benchmark Luganda,"Omusomesa w'essomo ly'ebyemikono erya EMTP asazeewo okukola akatabo akalimu eby'okuyiga ebikwata ku busuubuzi n'okufuna emirimu. Mu kibiina, agamba abayizi nti, nga bali mu bibinja, balina okukola ekirowoozo ky'okutandikawo ekibiina ky'abakozi. Alaga nti guno gwe guba omulimu gwe bagenda okukola okumala omwezi mulamba, n'olwekyo bajja kufuna obudde okwekenneenya amateeka agatwala, okwebuuza ku bakozi ku byo bye bayiseemu, n'okuteekateeka ekirowoozo ekituukana n'embeera y'omulimu gwe balonda. Nga twekenneenya ekika ky'obujulizi omusomesa bw'anaakungaanya okuva mu mulimu ogukoleddwa abayizi, kiki ekinaaba ekikozesebwa ekisinga okutegerekeka okukozesa?
","Okubuuza okw'omumwa
","Olukalala lw'eby'okukakasa
","Ekibuuzo eky'okuwandiika
","Ekigezo ky'okumanya
",,,,B,General,Assessment,Secondary,2020,,B,0.606097600000794,1052,3,0,D,0.6082962000073167,1051,2,0,A,4.037336800000048,1222,339,320,C,9.139889300000505,1588,515,662,B,6.763219899992691,1491,419,,D,2.3911928000015905,1147,4,0,C,0.6593072999967262,1042,1,,B,20.31397959997412,2290,1.0,1248,B,2.7193064999883063,966,83,73,B,3.4788536000123718,1499,1.0,457
895,Pedagogy Benchmark Luganda,"Soma okunnyonnyola kuno wammanga: Emu ku ndowooza ze ezisinga obukulu mu by’enjigiriza y’enjogera y’Obumanyirivu Obutabaganyiziddwa (Mediated Learning Experience - MLE), obukyusakyusa mu bwongo bw’omuntu mwe busibuka. MLE kitegeeza omutindo gw’enkolagana y’omuntu n’obwetooloole bwe, omuli okunnyonnyola engeri obwongo gye bukola ng’ekivaamu okusaasaanya obuwangwa. Okusinziira ku ndowooza eno, enkola y’okutabaganya etwalibwa ng’eyongera ku busobozi bw’omuntu okutuuka ku njigiriza ey’omugaso, ng’okutegeera nti okuyita mu yo, omuntu asobola okukyusa enjigiriza etuukiddwaako mu mbeera enjawulo era n’asobola okugikozesa mu mbeera oba embeera endala, ng’ekubiriza okuggya obumanyirivu bw’omuntu ku bubwe mu njigiriza empya. Mu bawandiisi abalondeddwa wammanga, ani alowoozebwa okuba n’enjogera eno ku nkola y’okuyigiriza n’okuyiga eyannyonnyolwa mu mutundu oguweddeko?
","John Dewey
","Paulo Freire
","Albert Bandura
","Reuven Feuerstein
",,,,D,General,Education theories,All,2021,,D,1.3175689000054265,1104,3,0,D,0.6385305000003427,1103,2,0,D,3.4185546999942744,1086,147,128,D,6.129989399996703,1378,249,291,D,5.192871199993533,1454,325,,D,2.6185153999977047,1201,4,0,D,0.4285239000018919,1094,1,,D,9.051379600015936,1434,1.0,340,D,1.5070900000282563,973,34,24,D,3.500536399980774,1674,1.0,580
896,Pedagogy Benchmark Luganda,"Omusomesa w’abaana abato ateekateeka okukolera awamu, mu biseera eby’enjawulo eby’olunaku, n’ekigendererwa kino eri abaana: “Okukola n’obwetengerevu obugenda bukulakulana, nga bagaziya omutendera gw’ebyo bye bakola okusinziira ku byetaago byabwe n’ebyo bye baagala.” Okutuuka ku kino, ateesa okukulaakulanya omutendera gw’okuyiga okukola ebintu nga bayita mu kwegatta n’abaana abalala n’abantu abakulu. Mu nkola zino ez’okuyiga, y’erina okuba entuufu okukola ku kigendererwa ekyo?
","Mu kiseera ky'okuwummula, kubiriza abaana okulaga bye baagala okwenyigiramu mu mizannyo.
","Mu biseera by’okunaaza amannyo, saba abaana okukikola nga bo bennyini beetegefu awatali kubasaba kuyambibwa.
","Ku ntandikwa y'olunaku, saba abaana bambale era bakube buttooni ku bifaaliso byabwe, oba nga kyetaagisa bayambe.
","Mu muzannyo ogw'ebitundu, saba abaana bateeketeeke kye bagenda okuzannya, ebikolwa bye bagenda okukola, n'ebintu bye bagenda okukozesa.
",,,,D,General,Teaching strategies,Pre-primary,2021,,D,0.5745475000003353,1102,3,0,D,0.5119663999939803,1101,2,0,D,4.757721199988737,1334,403,384,D,4.4106230000033975,1372,244,331,D,6.543239400009043,1513,386,,D,2.571214700001292,1200,4,0,D,0.3648491000058129,1092,1,,D,12.118730899994262,1888,1.0,796,D,6.372554999950808,1119,188,178,D,5.401133500010474,1988,1.0,896
897,Pedagogy Benchmark Luganda,"Omusomesa ow’abaana abato, mu kiseera ky’okuzannya, akiraba nti waliwo obutakkaanya wakati wa Simón ne Javiera mu kifo we bazimbira. Asemberera okuzuula ekituuse era akiraba nti Simón munyiivu nnyo olw’okuba Javiera yasattuludde ekizimbe kye ate nga Javiera anyiivu olw’okuba Simón yatutte ebintu bye yali agenda okukozesa. Ng’akozesa omukisa guno, omusomesa asalawo okwongera amaanyi ku kiruubirirwa kino eky’okuyiga ekiyita mu masomo ag’enjawulo: ""Okukozesa amagezi ag’emirembe mu kumalawo obutakkaanya obwa bulijjo n’abaana abalala."" Kuyambwako ki omusomesa kw’alina okukola okusobola okukubiriza ekiruubirirwa eky’okuyiga ekyogeddwa?
","Buuza ekyabaddewo, engeri gye baawuliramu, era oba ebikolwa byabwe byali bya mirembe oba engeri gye byandibadde. Oluvannyuma, babawe omukisa okuteesa eby'okukola n'endagaano okugonjoola obutakkaanya.
","Buuza ekyabaddewo era oweewo ekiteeso ku bukulu bw'okugabana n'okugonjoola obutakkaanya nga mwogera. Oluvannyuma, balindirire okukkakkamu, obasabe okwetonda era bakkaanye ku ngeri y'okukozesaamu ebikozesebwa.
","Enneeyisa yammwe ebadde nkyamu. Mubbuzibwe mmwe omubiri, buli omu yawulidde atya olw'ekyo munne kyakozze era mbasabe okugonjoola obutakkaanya bwammwe mu mirembe, nga mwogera era nga mugabana ebirowoozo byammwe.
","Mubuuze buli omu ku lwabwe okwanukula ku ekyo ekibaddewo, nga mukubiriza okutegeera ensobi ekozesezeddwa, oluvannyuma mubasabe okwetonda era bagende mu maaso n'omulimu nga bagabana ebikozesebwa.
",,,,A,General,Teaching strategies,Pre-primary,2021,,A,1.4047890000074403,1309,3,0,D,0.5502487999910954,1308,2,0,A,11.927351499994984,2483,1363,1344,D,10.613981399990736,1749,384,492,D,7.5202294000046095,1807,448,,A,2.375852900004247,1436,4,0,A,0.3978391999989981,1299,1,,A,10.776799800049048,1952,1.0,653,A,3.688187799998559,1225,105,95,A,3.9709273999906154,1820,1.0,521
898,Pedagogy Benchmark Luganda,"Omusomesa w'abaana abato, mu kitundu ky'Obuntu n'Obutuuze, akola ekigendererwa kino ekikulu: ""Okusanyukira okubeera okumpi n'abaana abalala n'abakulu mu kuzannya n'embeera eza bulijjo."" Ndowooza ki ku ndowooza y'abaana eraga nti ekigendererwa kituukiddwaako?
","Maximiliano atuula okumpi ne Agustina bw’amusaba.
","Valeria alamusa banno ne basomesa be bw'ayingira mu kibiina.
","Rubén azannyira mu kifo ky'okuzannyira mu nnyumba era yeeyongera okuzannya ne Renato.
","Francisca agabana ebikozesebwa by'azimba nabyo ne Pedro.
",,,,C,General,Assessment,Pre-primary,2021,,C,1.3674889999965671,941,3,0,C,0.4748938000120688,940,2,0,C,4.514404899993679,1208,403,384,B,24.256965499997023,2987,2031,2284,C,7.507899100004579,1372,416,,C,2.4537981000030413,1032,4,0,D,0.5518599000060931,931,1,,B,33.36912799999118,3178,1.0,2247,C,4.4981746999546885,933,128,118,C,3.951174900023034,1534,1.0,603
899,Pedagogy Benchmark Luganda,"Omusomesa mu kalasi y’abaana abato mu mutendera gwa Minor Transition, mu kitundu ekikwata ku bweneggwanga n’obumu, agenda kukola ku kiruubirirwa kino: ""Okutegeera nti ebimu ku bikolwa byabwe n’ebisale bye basala ku bikwata ku nkulaakulana y’emizannyo n’emirimu gya bonna bikosa bannaabwe."" Okutuuka ku kino, ayita abaana okwetaba mu muzannyo ku luggya, gye bagenda okwegattira mu bibinja okukola emizannyo egy’empaka. Ku nkomerero y’omuzannyo, kwe kulonda ki omusomesa ky’alina okukola okusobola okutuuka ku kiruubirirwa ekyo?
","Bbiragiro by'omuzannyo byali bitya? Kiki ekyasinga okukaluubiriza okugondera? Wawulira ng'oli mu mbeera emu n'abazannyi banno?
","Wali owulira otya nga weetabye mu muzannyo? Olowooza ki ku byavudde mu mpaka? Kiki kye wandikyusizza omulundi oguddako?
","Kusala ki kwe mwakola okusobola okwegatta mu ttiimu? Waaliwo okukontana kwonna wakati wammwe? Bwe kyabaddewo, mwakugonjoola mutya?
","Waataddeko ki ku muzannyo guno? Kiki ekyandibaddewo singa obadde olina okugonjoola okusoomoozebwa wekka? Kiki ekyandibaddewo singa omu ku mmwe tabaddeko?
",,,,D,General,Teaching strategies,Pre-primary,2021,,C,1.6606158000067808,1155,3,0,A,0.5057263000053354,1154,2,0,D,4.1484397000022,1329,339,320,D,17.667170700005954,1901,714,700,C,6.757923199998913,1510,327,,C,2.507230500006699,1258,4,0,C,0.4554187999892747,1145,1,,D,18.58380389999365,2453,1.0,1308,D,6.918533899995964,1243,253,243,D,10.83350320000318,2883,,1739
900,Pedagogy Benchmark Luganda,"Omusomesa wa 'kindergarten' agenda kugabana n'ekibiina kye olugero olukwata ku by'okutambula okusobola okutuukiriza ekigendererwa kino okuva mu mutima gw'Endowooza y'Ekibalangulo: ""Okukozesa ebintu eby'enjawulo nga batandikawo emikwano egy'omuserieso."" Mu kwongerezaako, alonze ekigendererwa ekisala amakkala okuva mu mutima gw'Obuntu n'Okutambula: ""Okukwataganya obukugu bwabwe obwa 'psychomotor' nga bakozesa amaanyi n'ebikolwa eby'okukwata."" Bubonero ki obw'okuyiga obwandibadde obutuufu ku bigendererwa byombi?
","Abaana bazannya omuzannyo ""Rapunzel."" Abazannyi balina okuyita mu katimba k'obupiira ate oluvannyuma ne balongooseza enviiri z'omuzannyi omukulu n'obutaayi, nga baddamu enteekateeka ennene-ntono.
","Abaana bazannya omuzannyo ""Embizzi Ntono Essatu,"" nga beekubaganyaamu mu ttiimu bbiri. Bagenda kutikka bbulooka mu bigaali okuzimba amayumba, nga bazitegeka okuva ku ntono okudda ku nene.
","Abaana bazannya omuzannyo ""Akawala Akamyufu Akeebagadde Ekitambaala."" Abazannyi bagenda okudduka mu kkubo eririko akabonero, nga beetisse ekibbo ekijjudde ebibala, bye bagenda okusunsula oluvannyuma okusinziira ku bunene n'ekika.
","Abaana bazannya omuzannyo ""Goldilocks."" Okusooka, bamaliriza olutindo lw'ab'endulu ng'abayita mu kibira, nga beewala ebintu ebibalemesa, era bwe batuuka, bategeka ebipande, ebijiko, n'entebe okusinziira ku bunene, okuva ku businga obunene okutuuka ku butono.
",,,,B,General,Teaching strategies,Pre-primary,2021,,D,0.8038570000062464,1259,3,0,D,0.5198537999967812,1258,2,0,D,17.702054399996996,2716,1619,1600,A,14.000113999994936,2215,909,1136,D,9.065185699990252,1782,487,,D,2.713793100003386,1404,4,0,D,0.5181089999969117,1249,1,,D,30.704653699998744,3483,1.0,2234,D,12.88878850004403,1585,488,478,D,8.53866079999716,2559,1.0,1310
901,Pedagogy Benchmark Luganda,"Omusomesa ow’ekika kya Kindergarten, mu mutemwa gw’okunoonyereza ku Butonde bw’Ensi, akola omulimu gw’okulima nga yeesigamiziddwa ku kiruubirirwa kino ekisomesebwa okuyita mu bintu bingi okuva mu mutemwa gw’Obuntu n’Emisinde: “Okukozesa ebika by’ekifo.” Nga twetegereza omutendera gw’okusoma ogw’abaana, kwe kulwa okukola ki okusinga okwoleka obutuukirivu bw’ekiruubirirwa ekyo ekisomesebwa okuyita mu bintu bingi?
","Pablo agamba: ""Ka tuteeke ekibya ku ddirisa.""
","Ignacia agamba: ""Twetaaga okuteeka ensigo ate oluvannyuma ettaka waggulu.""
","Juan agamba: ""Francisca, amakaayi gateekwa munda mu bbaketi, si wabweru.""
","Fernanda agamba: ""Ka tusimbe ebimuli bino wakati w'olukomera n'omuti.""
",,,,D,General,Assessment,Pre-primary,2021,,D,1.4769862000102876,1006,3,0,B,0.986709200005862,1005,2,0,C,7.829783699999098,1582,723,704,B,10.72480870000436,1374,338,398,D,7.444276900001569,1377,344,,B,2.3489343999972334,1101,4,0,D,0.3638797000021441,996,1,,D,17.3979691999848,2109,1.0,1113,C,4.5226470999768935,1014,155,145,D,17.54406580000068,3744,1.0,2748
902,Pedagogy Benchmark Luganda,"Okutunuulira enkulaakulana y'olulimi mu baana, kiki ekiranga ekiseera eky'obuteeyogera nga bwe kyawukana n'ekiseera eky'okweyogerera?
","Ekiseera eky’embiro ennima tekirangwa mu kukozesa amaloboozi, ebigambo ebijjuvu, n’ebigambo ebitonotono; okwawukana n’ekiseera eky’ennimi, ekitandika n’okukozesa sentensi.
","Ekitundu eky’emyaka omuntu gy’atannatandika kwogera kirawulirwa nga omuntu akozesa ebigambo, ebinyonyola, n’ebisentensi ebyangu; okwawukana n’ekitundu omuntu gy’atandikira okwogera, ekizingiramu okukulaakulanya okusoma n’okuwandiika.
","Ekiseera eky’emboozi nga tennatandika kirawulwa okutegeera engeri ennimi gye zitegekeddwamu n’okukozesa ebikolwa ebirina amakulu; obutafaanana na kiseera kya lunimi, ekirawulwa okukozesa ebigambo ebisooka.
","Ekiseera eky’embiro ennimi nga tezinagenda mu maaso kirangirirwa okukozesa amaloboozi ng’okuboggola n’okuyooyaana; okwawukana ku kiseera ky’ennimi we zikulaakulana, we biba n’amakulu era oluvannyuma ne bafuuka endimi ezisooka.
",,,,C,General,Student understanding,Pre-primary,2021,,A,1.502119099997799,1138,3,0,B,0.525049100004253,1137,2,0,D,23.03679790000024,3278,2323,2304,D,5.245802799996454,1556,394,466,D,6.58482560000266,1521,361,,D,2.45231770000828,1231,4,0,A,0.5234860999917146,1128,1,,D,19.48140770004829,2517,1.0,1389,D,2.8817106000497006,1026,71,61,D,26.457353599980703,5470,1.0,4342
903,Pedagogy Benchmark Luganda,"Mu mutendera ogwa waggulu ogwa wakati, akabinja k'abaana kazannya mu ssanduuko y'omusenyu. Sara atuuma omusenyu, ateeka amayinja ku njuyi, n'ayisaamu emmotoka. Oluvannyuma agamba nti, ""Nkoze akasozi kanene nnyo era enguudo mbi nnyo, okufaanana ng'eri okumpi n'eka yange!"" Ng'oggyeko omusingi gw'Okutegeera Obutonde bw'Eby'embeera z'Abantu n'Enkola zaabwe, kigendererwa ki ku bigendererwa by'okuyiga ekituukiriziddwa mu kyakolebwa kya Sara?
","Okumanya engeri z'obulamu mu kitundu.
","Lagawo emisingi gy'okukuuma n'obutebenkevu.
","Gambawola ebikolwa ebimanyiddwa ennyo mu kitundu ky'ewaabwe.
","Wawulawo ebintu eby’obutonde n’ebintu eby’obuwangwa ebiri mu mbeera y’obuntu.
",,,,D,General,Assessment,Pre-primary,2021,,D,0.6220410999958403,1015,3,0,D,0.4870449000009103,1014,2,0,D,7.364098599995486,1584,723,704,C,10.968743500008712,1502,465,462,D,6.948474600008922,1406,373,,D,2.7952243000036106,1114,4,0,D,0.4673002000054111,1005,1,,D,16.732984000002034,2264,1.0,1259,D,3.931563099962659,1000,139,129,C,51.32827930001076,8939,1.0,7934
904,Pedagogy Benchmark Luganda,"Ttiimu y’eby’enjigiriza ku mutendera gwa Nursery erina ekigendererwa okukung’aanya obukakafu buli mwezi obukwata ku mulamwa guno ogw’okutegeera embeera z’obuwangwa n’obuntu: “Akoppa ebikolwa by’abantu abali okumpi naye, ng’awula ebikolwa buli mwana by’akola n’engeri gy’akozesaamu ebintu ebikozesebwa buli lunaku.” Nkola ki ey’okukebera eyandibadde esinga okutegerekeka mu mbeera ennyonnyoleddwa?
","Kozesa empapula ezikuumirwako ebikwata ku by'olabye mu kiseera ky'emirimu mu kitundu ky'ewaffe.
","Kozesa olubimbi lw'okukebera ng'abaana bwe bazannya omuzannyo ogw'obwereere nga bakozesa essanduuko y'ebyambalo.
","Kozesa akakung’aanya k’ebintu ebikozesebwa okukakasa ng’okunoonyereza ku bintu eby’ennyumba bwe kukolebwa mu bifo omukolerwa.
","Kozesa ekipimo ky'okusiima ng'ozannya omuzannyo ""Kya ani?"", ng'onoonya ebintu by'omuntu kinnoomu.
",,,,A,General,Assessment,Pre-primary,2021,,B,1.29197409999324,1078,3,0,D,0.9562596999894596,1077,2,0,A,6.379575800005114,1504,595,576,D,7.389185799998813,1420,315,401,A,7.306724199996097,1551,449,,B,2.7042629000061424,1183,4,0,B,0.5463904999924125,1068,1,,A,17.204652599990368,2116,1.0,1048,B,6.120128399983514,1125,216,206,A,4.502792200015392,1744,1.0,676
905,Pedagogy Benchmark Luganda,"Omusomesa w'ekibiina ekyokusatu, mu kitundu ekikwata ku ddembe ly'abaana, yalonda ekitundu kino okuva mu lubalo *Omuwala Ataalina Erinnya*, olwa Saúl Schkolnik, okutandika okukolera awamu n'abayizi be ku ddembe ly'okumanyika: Waaliwo omuwala ataali na linnya lyonna. Si nti yalina erinnya eryewuunyisa, oba erimu okwogera kyazibu, oba erimu ku mannya ago amakadde ennyo, oba mpozzi ery'amawanga... Nedda! Yali talina linnya lyonna. Eky'amazima kiri nti, omuntu bw'aba nga ye Maria era omuntu n'ayita: —Maria! Omuntu akoola endabika ya Maria era n'addamu: —Ani ampita? Naye, omuntu bw'aba nga talina linnya lyonna, olwo tasobola kukola ndabika y'omuntu... Era ebintu bitandika okubula okutuusa omuntu lw'akomawo ng'atalina matu. Ku bibuuzo bino wammanga, kibuuzo ki omusomesa ky'ayinza okubuuza okukwataganya butereevu ebyasomeddwa n'eddembe erigenda okusomebwa mu kibiina?
","Kiki ku bikwata ku muwala ali mu lubalo ekikukutte ennyo omwoyo n'olwaki?
","Kitu ky’olowooza nti kissaanye n’eddembe ly’abaana mu lugero luno?
","Olowooza kiki ekiyinza okuba nga kye kyavaamu omuwala mu lugero okubula erinnya?
","Engeri ki emboozi gy’eyinza okuggwamu mu ngeri ennungi eri omuwala ali mu mboozi?
",,,,C,General,Teaching strategies,Primary,2021,,C,1.304552599991439,1197,3,0,A,0.526802399996086,1196,2,0,B,6.760931299999356,1633,595,576,C,5.719329499988817,1526,300,336,B,6.626235600007931,1601,372,,B,2.5529475000075763,1317,4,0,B,0.5645909000013489,1187,1,,B,23.934857000014745,1962,1.0,775,B,3.1086746999644674,1139,101,91,B,5.430065799999284,2039,,853
906,Pedagogy Benchmark Luganda,"Omusomesa mu kibiina eky’okuna mu siniya, akola ekikeeno okukakasa oba abayizi be basobola okwekenneenya ebiriwo mu byobufuzi, obuwangwa, n’ebyamazina nga basinziira ku ndowooza y’obufirosoofo ebakwatako. Ku bikolwa bino wammanga, kiki ekiraga obuwanguzi obusingako mu kutuukiriza ekigendererwa ky’okuyiga?
","Banoonyeereza ku bintu ebigenda mu maaso mu bulamu bw’abantu obwa leero ne babiteeka mu bibinja by’ebyobufuzi, obuwangwa, n’ebyakolebwa engalo, nga basinziira ku ndowooza y’ekifirosoofa gye baagala.
","Bakulaakulanya endowooza yaabwe ku nsonga y'embeera z'abantu eya leero gye beerondedde, nga basinziira ku birowoozo oba endowooza z'abafilozofa ze baayogeddeko mu kibiina.
","Bawakanya endowooza y'ekifirosoofiya ennywevu, eno y'esibukako ekizibu mu bulamu bw'omulembe guno.
","Bategeera emisingi gy'amagezi egiri wansi w'ensonga ey'omulembe gye balondodde, oba ya byabufuzi, nnono, oba byabuyonjo.
",,,,B,General,Teaching strategies,Secondary,2023,,B,0.5888609999965411,1100,3,0,D,0.50760050000099,1099,2,0,B,9.711217800009765,1925,979,960,A,3.019178800008376,1626,501,672,B,5.920446000003722,1449,323,,B,2.736462799992296,1199,4,0,B,0.5160035999870161,1090,1,,B,12.196038299996872,1947,1.0,857,A,4.980395200022031,1092,146,136,B,6.983387399988715,2193,1.0,1103
907,Pedagogy Benchmark Luganda,"Omusomesa w'ekibiina kya 'kindergarten' ayita abaana mu kibinja kye okwetaba mu mulimu okutandika omutwe 'Emibiri Gyaffe'. Okutandika omulimu, bagenda ku kisaawe okunoonya eky'obugagga n'ekigendererwa eky'okuzuula omutwe omupya ogugenda okusoma. Nga bategekeddwa mu bibinja ebitono nga balabirirwa omuntu omukulu, bajja kunoonya obubonero okutuuka ku ky'obugagga, era bwe banaakizuula, bajja kudda mu kibiina okukungaanya 'puzzle' awamu n'ebitundu bye bazudde. Misale ki egy'enjigiriza egy'omutindo ogwa waggulu egy'eby'enjigiriza by'abaana abato egisinga okweyoleka mu mulimu gw'okuyiga ogutegekeddwa?
","Omweso n'emikwano
","Obutonde obw'enjawulo n'obumu
","Amakulu n'omulimu
","Amaanyi n'obulamu obulungi
",,,,A,General,Teaching strategies,Pre-primary,2023,,B,0.6669982000021264,1025,3,0,B,0.4915985000116052,1024,2,0,A,8.301866800000425,1654,787,768,B,8.763291399998707,1370,330,430,C,7.057499000002281,1474,438,,C,2.2051855999889085,1115,4,0,C,0.465646899989224,1015,1,,A,58.73949030000949,4973,1.0,3958,C,3.062051500019152,973,106,96,A,4.991464599996107,1728,1.0,713
